date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2017-09-05,143.04,144.3575,142.7,143.5,3097503,109.091207485948,110.096014993377,108.83190232274,109.442032118523,3239988,0.0,1.0
2017-09-06,143.82,144.47,143.5,143.88,3205295,109.686084036836,110.181814495909,109.442032118523,109.73184377152,3352738,0.0,1.0
2017-09-07,142.9,144.64,142.41,144.1,4155968,108.984434771686,110.311467077513,108.610730271769,109.89962946536,4347142,0.0,1.0
2017-09-08,142.45,143.15,141.64,143.15,3344701,108.641236761558,109.175100332868,108.023480343328,109.175100332868,3498557,0.0,1.0
2017-09-11,144.86,145.13,143.01,143.54,4549334,110.479252771354,110.68517157743,109.068327618606,109.472538608312,4758603,0.0,1.0
2017-09-12,145.76,146.37,144.51,145.11,5222522,111.165648791609,111.630872760893,110.212320985699,110.669918332536,5462758,0.0,1.0
2017-09-13,145.99,146.29,145.34,145.35,4070378,111.341061107897,111.569859781315,110.845330648823,110.85295727127,4257615,0.0,1.0
2017-09-14,145.54,146.38,145.51,145.86,3742944,110.997863097769,111.638499383341,110.974983230427,111.241915016082,3915119,0.0,1.0
2017-09-15,144.82,145.17,144.08,144.82,7297773,110.448746281564,110.715678067219,109.884376220465,110.448746281564,7633470,0.0,1.0
2017-09-18,144.55,145.4799,144.27,144.81,3018012,110.242827475488,110.952027096861,110.029282046964,110.441119659117,3156840,0.0,1.0
2017-09-19,144.39,144.98,144.22,144.79,3456574,110.120801516331,110.570772240721,109.991148934727,110.425866414223,3615576,0.0,1.0
2017-09-20,145.88,145.88,144.42,144.93,5384615,111.257168260976,111.257168260976,110.143681383673,110.532639128485,5632307,0.0,1.0
2017-09-21,145.26,145.8911,145.1,145.65,2289276,110.784317669245,111.265633811893,110.662291710088,111.081755944689,2394582,0.0,1.0
2017-09-22,145.13,145.59,144.59,145.59,2741663,110.68517157743,111.035996210005,110.273333965277,111.035996210005,2867779,0.0,1.0
2017-09-25,145.87,146.03,144.91,145.12,5179476,111.249541638529,111.371567597686,110.51738588359,110.677544954983,5417731,0.0,1.0
2017-09-26,146.56,147.42,145.94,146.36,4106513,111.775778587392,112.431668117858,111.30292799566,111.623246138446,4295412,0.0,1.0
2017-09-27,145.66,146.9,145.03,146.68,3446073,111.089382567136,112.035083750599,110.608905352957,111.867298056759,3604592,0.0,1.0
2017-09-28,145.66,145.86,144.21,145.33,2763219,111.089382567136,111.241915016082,109.98352231228,110.837704026376,2890327,0.0,1.0
2017-09-29,145.08,145.69,144.92,145.45,2635887,110.647038465194,111.112262434478,110.525012506037,110.929223495743,2757137,0.0,1.0
2017-10-02,146.66,146.865,145.21,145.35,2955450,111.852044811865,112.008390572034,110.746184557008,110.85295727127,3091400,0.0,1.0
2017-10-03,146.78,147.1999,146.34,146.69,2285725,111.943564281232,112.263806157793,111.607992893552,111.874924679206,2390868,0.0,1.0
2017-10-04,146.48,147.02,146.11,147.0,2225673,111.714765607813,112.126603219967,111.432580577264,112.111349975072,2328053,0.0,1.0
2017-10-05,146.72,147.54,146.48,146.68,2536971,111.897804546548,112.523187587226,111.714765607813,111.867298056759,2653671,0.0,1.0
2017-10-06,146.48,146.85,146.32,146.64,2248474,111.714765607813,111.996950638363,111.592739648657,111.83679156697,2351903,0.0,1.0
2017-10-09,147.39,147.79,146.35,146.5,2678887,112.408788250516,112.713853148408,111.615619515999,111.730018852708,2802115,0.0,1.0
2017-10-10,148.5,148.95,147.65,147.71,4028877,113.255343342165,113.598541352293,112.607080434146,112.652840168829,4214205,0.0,1.0
2017-10-11,147.62,148.47,147.28,148.4,3674765,112.584200566804,113.232463474823,112.324895403596,113.179077117692,3843804,0.0,1.0
2017-10-12,147.03,147.89,146.77,147.56,3255559,112.134229842414,112.79011937288,111.935937658785,112.53844083212,3405314,0.0,1.0
2017-10-13,147.1,147.85,146.94,147.48,2490548,112.187616199545,112.759612883091,112.065590240389,112.477427852542,2605113,0.0,1.0
2017-10-16,146.83,147.67,146.51,147.22,3035184,111.981697393468,112.62233367904,111.737645475155,112.279135668912,3174802,0.0,1.0
2017-10-17,146.54,147.12,146.18,146.63,4941313,111.760525342497,112.20286944444,111.485966934395,111.829164944523,5168613,0.0,1.0
2017-10-18,159.53,161.23,156.95,157.12,30445283,121.667507901519,122.964033717557,119.69983931012,119.829491891723,31845766,0.0,1.0
2017-10-19,160.9,160.96,159.085,159.8,9878844,122.712355176797,122.75811491148,121.328123202615,121.873426707596,10333270,0.0,1.0
2017-10-20,162.07,162.48,159.77,161.07,7848320,123.604670003129,123.917361523468,121.850546840254,122.842007758401,8209342,0.0,1.0
2017-10-23,159.55,162.51,159.54,162.05,5765384,121.682761146413,123.940241390809,121.675134523966,123.589416758234,6030591,0.0,1.0
2017-10-24,155.88,159.7,155.171,159.65,8173017,118.88379070826,121.797160483123,118.343063176748,121.759027370886,8548975,0.0,1.0
2017-10-25,153.495,156.37,153.06,156.01,5443794,117.064841254583,119.257495208177,116.733083178126,118.982936800075,5694208,0.0,1.0
2017-10-26,153.6,155.12,153.54,154.31,4253664,117.14492079028,118.304167402267,117.099161055596,117.686410984037,4449332,0.0,1.0
2017-10-27,153.68,154.63,152.911,154.54,4893779,117.205933769858,117.93046290235,116.619446503662,117.861823300324,5118892,0.0,1.0
2017-10-30,154.36,154.59,152.71,153.76,4206189,117.724544096273,117.899956412561,116.466151392471,117.266946749436,4399673,0.0,1.0
2017-10-31,154.06,154.93,152.93,154.33,4224346,117.495745422855,118.159261575768,116.633937086312,117.701664228931,4418665,0.0,1.0
2017-11-01,154.03,154.9,153.83,154.1,3228302,117.472865555513,118.136381708426,117.320333106567,117.526251912644,3376803,0.0,1.0
2017-11-02,153.35,154.49,152.91,154.18,3388284,116.954255229097,117.823690188088,116.618683841417,117.587264892222,3544145,0.0,1.0
2017-11-03,151.58,153.47,151.49,153.42,4420582,115.604343055928,117.045774698465,115.535703453903,117.007641586228,4623928,0.0,1.0
2017-11-06,150.84,151.82,150.28,151.77,4498372,115.039972994829,115.787381994663,114.612882137781,115.749248882427,4705297,0.0,1.0
2017-11-07,151.35,151.51,150.5,151.37,3688378,115.428930739641,115.550956698797,114.780667831622,115.444183984535,3858043,0.0,1.0
2017-11-08,151.57,151.7944,150.28,151.6,4630031,115.596716433481,115.767857841198,114.612882137781,115.619596300823,4843012,0.0,1.0
2017-11-09,150.3,151.8,149.86,149.93,4770841,115.772128749769,116.927539216333,115.433208346243,115.487127501349,4990299,1.5,1.0
2017-11-10,149.16,150.89,149.14,150.65,4304369,114.894016795179,116.226590199951,114.878611322292,116.0417245253,4502369,0.0,1.0
2017-11-13,148.4,149.0,147.92,148.88,5085257,114.308608825453,114.770773012079,113.938877476153,114.678340174754,5319178,0.0,1.0
2017-11-14,148.89,148.97,147.49,147.95,3691934,114.686042911198,114.747664802748,113.607659809071,113.961985685484,3861762,0.0,1.0
